id,title,synopsis,genres,release_date,episodes,members,popularity,ranked,score,img_url,link
6347,Baka to Test to Shoukanjuu,Fumizuki Academy isn't a typical Japanese high school. This unique institution has implemented a new and innovative system to sort its students. At the end of their freshman year students take a test that divides up the student body. The highest scorers are placed into A class all the way down until F class for the lowest of the low. Unfortunately for Akihisa Yoshii his supposedly great intellect wasn't quite enough for such a test and he's now stuck at the bottom of F class. Naturally F class has the worst facilities: not only rotten tatami mats and broken tables but also outdated equipment and worn out furniture. On the bright side his friend Yuuji Sakamoto is in the same class and to everyone's surprise the genius girl Mizuki Himeji has also ended up in the same class due to an unforeseen fever on the day of the test. Unsatisfied with their perquisites F class rallies behind Yuuji determined to take on the higher-tiered classes in order to seize their perks by using the school's Examinations Summon Battle system. The participants can summon fantasy characters—whose power levels are equal to their student's test scores—in an all-out battle. Will F class be able to rise to the top or will they live up to everyone's expectations and fail?,Comedy;Romance;School;Super Power,2010-01-07,13,454457,167,1149,7.7,https://cdn.myanimelist.net/images/anime/3/50389.jpg,https://myanimelist.net/anime/6347/Baka_to_Test_to_Shoukanjuu
37956,3D Kanojo: Real Girl 2nd Season,Second season of 3D Kanojo: Real Girl .,Romance;School;Shoujo,2019-01-09,12,61971,1638,1147,7.7,https://cdn.myanimelist.net/images/anime/1941/97219.jpg,https://myanimelist.net/anime/37956/3D_Kanojo__Real_Girl_2nd_Season
9062,Angel Beats! Specials,Unaired episodes of Angel Beats! included in the seventh volume of the Blu-ray and DVD and another included in the Blu-ray Box.,Action;Comedy;Supernatural;School,2010-12-22,2,197938,542,1148,7.7,https://cdn.myanimelist.net/images/anime/4/25073.jpg,https://myanimelist.net/anime/9062/Angel_Beats_Specials
856,Utawarerumono,An injured man is found in the woods by a girl named Eruruu and everything about him is mysterious. Without knowledge of his past nor even his own name he is welcomed to Eruruu's home and is given the name Hakuoro by her grandmother and younger sister Aruruu. While the inhabitants of the village have large ears and tails Hakuoro's defining physical trait is quite different as he has neither ears nor tail but only a mask that he cannot remove. Soon after he becomes a part of the villagers' lives a revolution against the tyrannical emperor of the land begins and the conflict finds its way to his new home. Hakuoro must do whatever he can to save the people and the village that he has come to love all while uncovering the mysteries that shroud his past.,Action;Drama;Fantasy;Sci-Fi,2006-04-04,26,126612,890,1145,7.71,https://cdn.myanimelist.net/images/anime/9/24605.jpg,https://myanimelist.net/anime/856/Utawarerumono
8937,Toaru Majutsu no Index II,As tensions between the world of magic and Academy City continues to rise Touma Kamijou and his hand of negation must face off against both esper and magician in order to protect the lives of those around him. Of course he is not alone in his fight whether by his side or out of sight allies and enemies both old and new will enter the fray to help him. Toaru Majutsu no Index II continues the story of action and comedy as the scale of Touma and his allies' battle grows ever larger. A conflict is slowly brewing on the horizon and magic and science will cross paths once again in the war to come.,Action;Magic;Sci-Fi;Super Power,2010-10-08,24,298305,326,1143,7.71,https://cdn.myanimelist.net/images/anime/9/75612.jpg,https://myanimelist.net/anime/8937/Toaru_Majutsu_no_Index_II
539,Tenchi Muyou! Ryououki,Seventeen-year-old Tenchi Masaki grew up hearing stories about how his ancestor used a sword to seal a demon inside a cave seven hundred years ago. When curiosity gets the better of him Tenchi goes to the cave and stumbles across the sword from the legend. Thinking that the story is nothing more than a fairy tale he removes the blade and inadvertently releases the demon who turns out to be a space pirate named Ryouko Hakubi. Furious about being trapped for so long she attacks Tenchi but he is able to repel her with the sword awakening his inner power. After seeing this Ryouko takes an interest in her unlikely savior and decides to crash at his place. As if it were a chain reaction more alien women—Aeka Jurai Masaki an uptight princess from the planet Jurai Sasami Aeka's sweet younger sister Mihoshi Kuramitsu a ditzy Galactic Police Officer and Washuu Hakubi a wisecracking genius—gradually come in contact with Tenchi and begin living with him. Through his encounters with these five women Tenchi begins to learn more about his ancestry newfound power and the looming threat lurking beyond the skies.,Action;Comedy;Sci-Fi;Shounen;Space,1992-09-25,6,36646,2295,1142,7.71,https://cdn.myanimelist.net/images/anime/1224/95301.jpg,https://myanimelist.net/anime/539/Tenchi_Muyou_Ryououki
9790,Sora no Otoshimono: Tokeijikake no Angeloid,Movie adaptation of the Sora no Otoshimono manga based on Kazane Hiyori's arc.,Comedy;Drama;Ecchi;Harem;Romance;Sci-Fi;Shounen;Supernatural,2011-06-25,1,102510,1080,1140,7.71,https://cdn.myanimelist.net/images/anime/8/28729.jpg,https://myanimelist.net/anime/9790/Sora_no_Otoshimono__Tokeijikake_no_Angeloid
38659,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,There is a popular saying: you can never be too careful. It is very important to prepare for every situation you may face even if it seems like an unnecessary waste of time. Also in games like RPGs it is good to exceed the level of your enemies to achieve total victory. These words describe Seiya Ryuuguuin a little too perfectly. After being summoned by the goddess Ristarte to save the world of Gaeabrande from destruction the hero prepares himself for his noble journey. While this might be normal he spends a very long time training himself despite having overpowered stats. He fights weak enemies using his strongest skills and buys excessive amounts of supplies and potions—all to stay safe. While his attitude may be a bit annoying it might just be the saving grace of Gaeabrande especially considering that it is a world where the forces of evil dominate each and every expectation.,Action;Adventure;Comedy;Fantasy,2019-10-02,12,160061,696,1139,7.71,https://cdn.myanimelist.net/images/anime/1715/103419.jpg,https://myanimelist.net/anime/38659/Shinchou_Yuusha__Kono_Yuusha_ga_Ore_Tueee_Kuse_ni_Shinchou_Sugiru
65,Rozen Maiden: Träumend,As the story of Rozen Maiden closes a new chapter begins in Rozen Maiden: Träumend . Shinku and the other sentient dolls of the Rozen Maiden collection are living life as usual at Jun Sakurada's house. Having settled into his role as Shinku's partner in the deadly Alice Game Jun overcomes his former fears and prepares to return to school. And although Shinku and the other dolls idly pass the days by in the comfort of Jun's home dark times lie ahead as a new foe presents herself: Barasuishou the seventh Rozen Maiden. But Barasuishou is a mystery even to her sisters none of whom have ever laid eyes on her until now. Shinku considers this a sign that the Alice Game is coming to an end meaning the dolls will soon be forced to fight one another. Haunted by the upcoming battle and nightmares concerning another doll Shinku begins distancing herself from the others. If she wishes to claim victory it will come at a high cost—the lives of her sisters.,Action;Comedy;Drama;Magic;Seinen,2005-10-21,12,87915,1225,1137,7.71,https://cdn.myanimelist.net/images/anime/4/10242.jpg,https://myanimelist.net/anime/65/Rozen_Maiden__Tr%C3%A4umend
31710,Divine Gate,The legend of the Divine Gate is a story told to young children that depicts the merging of the living world the heavens and the underworld. Adapters—people born with unique elemental abilities gifted to them from the union of these worlds—formed the World Council an organization which controls the chaos of the Gate by portraying its legend as nothing more than a myth. These Adapters train in a special academy owned by the World Council that allows the students to hone their skills. Aoto a teenage boy with exceptional water powers and a tragic past rejects the offer to join the academy numerous times—until he is successfully pressured by the energetic wind user Midori and stubborn fire user Akane. Together with the World Council and their mysterious leader Arthur they seek out the Gate in the hopes of uncovering the truth. But in order to reach their goals they must unite and overcome their own despair while dealing with behind the scene mischief.,Action;Sci-Fi;Fantasy,2016-01-08,12,126689,893,9237,5.72,https://cdn.myanimelist.net/images/anime/5/77844.jpg,https://myanimelist.net/anime/31710/Divine_Gate
36009,Two Car,Two Car follows high schoolers Yuri Miyata and Megumi Meguro as they battle six other rival pairs in the sport of motorcycle sidecar racing. (Source: MAL News),Sports,2017-10-08,12,17346,3432,9228,5.73,https://cdn.myanimelist.net/images/anime/3/88291.jpg,https://myanimelist.net/anime/36009/Two_Car
2782,Fire Emblem,The Kingdoms of Dolhr Grust and Gra band together to wage war on the rest of the continent Archanea and defeat the Kingdom of Altea. King Cornelius is slain in battle but his son Prince Marth is able to escape the invasion thanks to the sacrifice of his older sister Elice. He and a small group of retainers find refuge on the island nation of Talys where they spend the next three years in hiding under the royal family's protection. Marth lives a peaceful life in Talys enjoying the beauty of the island and the friendship of its pegasus-riding princess Caeda. But he is uneasy knowing soon the day will come that he must take up arms. That day arrives when Caeda comes to Marth and his retainers in a panic telling him that the castle town has been attacked. After some close calls they manage to defeat the assailants and save the city. Realizing that his presence may bring further danger to his new home Marth decides that now is the time to set off. He journeys to raise an army with which to reclaim his kingdom.,Action;Adventure;Fantasy;Magic;Shounen,1996-01-26,2,8999,4535,9213,5.73,https://cdn.myanimelist.net/images/anime/11/20028.jpg,https://myanimelist.net/anime/2782/Fire_Emblem
